timestamp,transfer,transfer_speed,bitrate,jitter,lost_total_datagrams,datagram_loss_percent
2024-04-10 02:07:42,1.14,GBytes,244,0.025,20415/892419,2.3
2024-04-10 02:12:42,1.12,GBytes,241,0.520,32464/892810,3.6
2024-04-10 02:17:42,1.14,GBytes,245,0.108,18309/892246,2.1
2024-04-10 02:22:42,1.13,GBytes,244,0.064,22434/892449,2.5
2024-04-10 02:27:42,1.05,GBytes,225,0.187,87174/891872,9.8
2024-04-10 02:32:42,1.13,GBytes,243,0.035,26118/892544,2.9
2024-04-10 02:37:41,1.12,GBytes,240,0.056,36090/893562,4
2024-04-10 02:42:42,923,MBytes,194,0.117,201577/892773,23
2024-04-10 02:47:42,1.07,GBytes,229,0.031,75192/892749,8.4
2024-04-10 02:52:42,1.13,GBytes,243,0.076,25239/892631,2.8
2024-04-10 02:57:42,1.15,GBytes,246,0.058,12051/892336,1.4
2024-04-10 03:02:42,1.12,GBytes,241,0.072,30635/892351,3.4
2024-04-10 03:07:42,1.14,GBytes,244,0.044,20208/893327,2.3
2024-04-10 03:12:42,1.15,GBytes,247,0.080,10657/892224,1.2
2024-04-10 03:17:42,1.15,GBytes,246,0.054,13406/892583,1.5
2024-04-10 03:22:42,1.15,GBytes,246,0.075,12204/892317,1.4
2024-04-10 03:27:45,1.13,GBytes,242,0.075,29121/892172,3.3
2024-04-10 03:32:42,1.15,GBytes,248,0.024,7787/892394,0.87
2024-04-10 03:42:42,1005,MBytes,211,0.032,139674/892638,16
2024-04-10 03:47:42,1.14,GBytes,245,0.043,17104/892473,1.9
2024-04-10 03:52:42,1002,MBytes,210,0.024,142480/893113,16
2024-04-10 03:57:41,1.10,GBytes,236,0.061,52031/893534,5.8
2024-04-10 04:02:42,991,MBytes,208,0.074,151353/893874,17
2024-04-10 04:07:42,1.09,GBytes,234,0.031,56899/893485,6.4
2024-04-10 04:12:42,866,MBytes,182,0.066,243856/892555,27
2024-04-10 04:22:42,1.12,GBytes,241,0.027,30227/891996,3.4
2024-04-10 04:27:42,1.13,GBytes,243,0.103,24601/892227,2.8
2024-04-10 04:32:42,961,MBytes,202,0.079,172428/892161,19
2024-04-10 04:37:42,1.15,GBytes,247,0.051,8943/892384,1
2024-04-10 04:42:42,1.13,GBytes,242,0.155,26540/892358,3
2024-04-10 04:47:42,1.13,GBytes,243,0.034,24712/892504,2.8
2024-04-10 04:52:42,1.15,GBytes,247,0.047,9354/892230,1
2024-04-10 04:57:42,1.14,GBytes,245,0.034,15909/892143,1.8
2024-04-10 05:02:42,1.15,GBytes,248,0.038,7678/892809,0.86
2024-04-10 05:07:42,1.15,GBytes,246,0.032,13016/892576,1.5
2024-04-10 05:12:42,1.15,GBytes,247,0.030,11715/895210,1.3
2024-04-10 05:17:42,1002,MBytes,210,0.062,141994/892246,16
2024-04-10 05:22:42,1.08,GBytes,233,0.040,60451/892476,6.8
2024-04-10 05:27:42,1.15,GBytes,247,0.132,11431/892234,1.3
2024-04-10 05:32:42,1.02,GBytes,219,0.031,111232/895007,12
2024-04-10 05:37:42,1.01,GBytes,216,0.047,120932/892584,14
2024-04-10 05:42:42,1.15,GBytes,246,0.032,12832/892077,1.4
2024-04-10 05:47:42,1.09,GBytes,234,0.038,55632/892388,6.2
2024-04-10 05:52:42,1.15,GBytes,247,0.032,8483/892368,0.95
2024-04-10 05:57:42,1.15,GBytes,246,1.255,13401/892515,1.5
2024-04-10 06:02:41,1.16,GBytes,248,0.032,7212/893682,0.81
2024-04-10 06:07:42,1.15,GBytes,247,0.063,9805/893427,1.1
2024-04-10 06:12:42,1.13,GBytes,244,0.026,22122/892436,2.5
2024-04-10 06:17:42,1.13,GBytes,242,0.420,30030/893350,3.4
2024-04-10 06:32:41,1.14,GBytes,244,0.055,19538/892462,2.2
2024-04-10 06:37:41,1.14,GBytes,245,0.055,17655/893575,2
2024-04-10 06:42:42,1017,MBytes,213,0.063,131372/892760,15
2024-04-10 06:47:42,1016,MBytes,213,0.027,131741/892774,15
2024-04-10 06:52:42,1.12,GBytes,239,0.034,38496/893728,4.3
2024-04-10 06:57:42,1.15,GBytes,247,0.075,10561/893220,1.2
2024-04-10 07:02:42,1.14,GBytes,246,0.025,15921/893560,1.8
2024-04-10 07:07:42,1.15,GBytes,248,0.043,8812/893434,0.99
2024-04-10 07:12:42,1.10,GBytes,236,0.056,49827/892484,5.6
2024-04-10 07:17:42,1.15,GBytes,246,0.450,14284/893424,1.6
2024-04-10 07:22:42,938,MBytes,197,0.023,189892/892753,21
2024-04-10 07:27:42,1.13,GBytes,244,0.036,23274/893058,2.6
2024-04-10 07:32:42,1.13,GBytes,243,0.052,24008/893161,2.7
2024-04-10 07:37:42,1.15,GBytes,246,0.041,13085/893278,1.5
2024-04-10 07:42:42,1.13,GBytes,242,0.126,28274/892214,3.2
2024-04-10 07:47:42,970,MBytes,203,0.390,166241/892422,19
2024-04-10 07:52:42,1.03,GBytes,220,0.203,105322/892400,12
2024-04-10 07:57:43,1.02,GBytes,218,0.037,113467/892051,13
2024-04-10 08:02:42,1.16,GBytes,249,0.068,4038/893738,0.45
2024-04-10 08:07:42,1.05,GBytes,226,0.040,84876/893663,9.5
2024-04-10 08:12:42,987,MBytes,207,0.524,153285/892334,17
2024-04-10 08:17:41,1.05,GBytes,226,0.036,85483/893416,9.6
2024-04-10 08:22:41,1.08,GBytes,231,0.040,67103/892163,7.5
2024-04-10 08:27:42,1.04,GBytes,224,0.027,92577/892325,10
2024-04-10 08:32:42,1.06,GBytes,228,0.023,77676/893041,8.7
2024-04-10 08:37:42,1.05,GBytes,226,0.029,86666/893036,9.7
2024-04-10 08:42:41,1.09,GBytes,233,0.063,59064/892514,6.6
2024-04-10 08:47:42,1.04,GBytes,222,0.157,98412/892398,11
2024-04-10 08:52:42,1.10,GBytes,236,0.037,50365/892121,5.6
2024-04-10 08:57:42,1.09,GBytes,234,0.065,56290/892338,6.3
2024-04-10 09:02:42,1.15,GBytes,248,0.045,8150/893477,0.91
2024-04-10 09:07:42,984,MBytes,206,0.041,155484/892744,17
2024-04-10 09:12:41,1.12,GBytes,242,0.034,30467/893106,3.4
2024-04-10 09:17:42,1.08,GBytes,233,0.030,61244/892242,6.9
2024-04-10 09:22:42,1006,MBytes,211,0.053,138829/892498,16
