timestamp,min,avg,max,mdev
2024-05-04 02:49:40,23.947,31.946,46.802,5.450
2024-05-04 02:50:41,22.310,34.893,65.876,9.074
2024-05-04 02:51:41,20.382,35.208,58.832,7.750
2024-05-04 02:52:41,31.447,39.867,58.034,6.443
2024-05-04 02:53:42,31.312,37.989,44.827,4.960
2024-05-04 02:57:42,22.661,34.235,72.914,11.607
2024-05-04 02:59:41,21.738,32.987,47.744,7.211
2024-05-04 03:00:41,29.496,43.369,68.772,8.654
2024-05-04 03:01:41,22.479,31.062,45.793,5.885
2024-05-04 03:02:42,20.185,32.583,45.415,7.729
2024-05-04 03:03:42,32.686,32.686,32.686,0.000
2024-05-04 03:07:41,25.050,34.061,56.850,7.115
2024-05-04 03:09:41,21.304,31.093,43.963,5.235
2024-05-04 03:10:41,22.184,31.556,58.913,8.519
2024-05-04 03:11:41,23.467,35.057,55.970,6.834
2024-05-04 03:12:41,21.956,31.101,48.159,5.825
2024-05-04 03:13:42,35.069,44.154,59.635,5.616
2024-05-04 03:14:42,21.053,32.292,68.995,8.635
2024-05-04 03:15:41,21.732,30.974,46.430,5.674
2024-05-04 03:16:41,22.534,30.650,51.920,6.383
2024-05-04 03:17:42,22.711,34.311,45.862,6.974
2024-05-04 03:19:42,21.786,31.900,58.457,7.895
2024-05-04 03:20:42,21.475,32.054,49.484,7.317
2024-05-04 03:21:42,22.021,31.519,54.927,7.351
2024-05-04 03:22:42,21.533,28.367,40.766,5.436
2024-05-04 03:23:42,29.939,45.383,56.523,6.075
2024-05-04 03:24:41,21.845,32.663,50.661,6.309
2024-05-04 03:25:42,21.464,35.858,57.646,8.424
2024-05-04 03:26:42,21.448,31.123,83.903,11.440
2024-05-04 03:27:42,23.685,32.463,57.557,6.921
2024-05-04 03:29:42,24.419,31.287,39.819,4.204
2024-05-04 03:30:42,20.770,31.634,49.180,7.068
2024-05-04 03:31:42,21.548,30.043,50.766,5.808
2024-05-04 03:32:42,22.912,30.820,45.868,5.120
2024-05-04 03:33:42,34.870,44.201,51.384,3.974
2024-05-04 03:34:41,22.405,32.170,71.600,10.354
2024-05-04 03:35:41,22.294,33.307,75.493,10.160
2024-05-04 03:36:41,22.504,32.423,74.665,9.580
2024-05-04 03:37:42,20.986,31.262,44.236,6.185
2024-05-04 03:39:40,21.376,29.970,42.415,5.787
2024-05-04 03:40:40,21.283,32.868,61.075,9.228
2024-05-04 03:41:40,27.533,34.137,44.712,4.478
2024-05-04 03:42:41,21.981,29.445,37.798,5.363
2024-05-04 03:43:41,20.948,31.658,46.885,6.797
2024-05-04 03:44:40,21.091,31.149,58.595,7.505
2024-05-04 03:45:40,21.700,34.106,57.388,8.913
2024-05-04 03:46:40,21.589,32.055,42.512,5.790
2024-05-04 03:47:41,21.991,30.999,45.075,5.745
2024-05-04 03:49:41,22.051,31.083,44.106,6.130
2024-05-04 03:50:41,22.227,30.571,57.177,7.438
2024-05-04 03:51:41,22.292,30.610,47.419,5.351
2024-05-04 03:52:41,22.341,29.850,43.793,4.817
2024-05-04 03:53:41,30.822,47.117,65.347,9.953
2024-05-04 03:59:40,21.992,29.342,40.328,4.474
2024-05-04 04:00:40,20.174,29.173,50.654,6.171
2024-05-04 04:01:40,21.191,29.650,48.233,6.495
2024-05-04 04:02:41,23.983,29.674,39.592,4.043
2024-05-04 04:03:42,31.368,31.368,31.368,0.000
2024-05-04 04:07:41,25.957,50.440,367.251,79.277
2024-05-04 04:09:40,21.365,31.024,61.702,7.452
2024-05-04 04:10:40,31.676,44.105,60.354,8.351
2024-05-04 04:11:41,21.667,32.692,41.244,4.794
2024-05-04 04:12:41,20.867,28.288,41.098,4.267
2024-05-04 04:13:42,37.889,43.992,52.567,4.037
2024-05-04 04:17:46,21.121,409.684,2691.643,931.664
2024-05-04 04:19:41,34.085,45.353,52.879,4.505
2024-05-04 04:20:41,21.800,31.691,42.915,5.561
2024-05-04 04:21:41,21.812,30.515,43.459,4.861
2024-05-04 04:22:41,21.422,29.841,39.383,4.446
2024-05-04 04:23:41,29.365,42.276,50.870,4.353
2024-05-04 04:24:41,20.820,29.846,43.329,4.253
2024-05-04 04:25:40,22.161,30.509,47.929,5.528
2024-05-04 04:26:40,21.424,28.383,42.283,5.125
2024-05-04 04:27:40,22.275,32.299,48.825,7.241
2024-05-04 04:29:41,35.092,45.344,56.407,5.073
2024-05-04 04:30:40,21.982,32.390,52.559,8.310
2024-05-04 04:31:40,21.619,34.135,44.868,5.479
2024-05-04 04:32:40,22.096,32.119,43.763,5.090
2024-05-04 04:33:41,33.541,45.396,60.422,6.447
2024-05-04 04:34:40,21.065,28.538,39.458,4.565
2024-05-04 04:35:40,21.751,34.421,51.403,6.966
2024-05-04 04:36:40,21.696,30.739,45.861,4.980
2024-05-04 04:37:41,21.302,29.446,42.372,5.191
2024-05-04 04:39:42,40.284,50.457,60.624,5.483
2024-05-04 05:11:40,23.127,37.463,53.453,8.733
2024-05-04 05:12:40,22.775,30.852,47.821,5.193
2024-05-04 05:13:41,35.053,42.745,49.149,5.049
2024-05-04 05:14:40,21.062,28.224,46.331,5.184
2024-05-04 05:15:41,21.649,37.067,58.767,8.078
2024-05-04 05:16:40,20.531,36.910,56.765,7.258
2024-05-04 05:17:41,21.322,32.273,43.901,5.573
2024-05-04 05:19:41,36.777,44.173,63.002,5.756
2024-05-04 05:20:40,21.605,35.555,52.587,7.663
2024-05-04 05:21:40,21.005,29.335,38.936,4.462
2024-05-04 05:22:41,22.097,32.108,55.324,7.569
2024-05-04 05:23:41,37.531,47.446,59.093,5.991
2024-05-04 05:24:40,23.277,31.991,45.750,5.874
2024-05-04 05:25:40,32.810,44.968,75.723,7.807
2024-05-04 05:26:40,31.594,41.494,65.573,7.312
2024-05-04 05:27:40,22.647,31.746,48.648,5.624
2024-05-04 05:29:42,32.750,65.608,80.661,15.601
2024-05-04 05:34:42,29.312,31.018,33.160,1.600
2024-05-04 05:35:40,23.965,35.077,53.963,7.928
2024-05-04 05:36:40,21.315,29.722,41.829,4.825
2024-05-04 05:37:41,21.923,35.246,109.478,17.150
2024-05-04 05:39:41,38.139,48.638,58.038,4.247
2024-05-04 05:40:40,22.602,36.713,54.687,8.477
2024-05-04 05:41:40,22.876,32.457,46.321,5.646
2024-05-04 05:42:41,21.709,30.716,45.419,5.698
2024-05-04 05:43:42,32.534,42.956,48.858,4.590
2024-05-04 05:47:42,22.213,29.706,46.724,6.677
2024-05-04 05:49:41,38.867,48.428,70.022,7.538
2024-05-04 05:50:40,22.308,31.475,46.559,6.625
2024-05-04 05:51:40,22.207,29.901,43.293,5.088
2024-05-04 05:52:41,20.362,28.421,43.291,4.983
2024-05-04 05:53:41,37.574,45.448,56.646,4.871
2024-05-04 05:54:40,20.596,29.081,52.381,6.133
2024-05-04 05:55:40,22.017,31.492,52.382,6.462
2024-05-04 05:56:40,23.328,35.397,52.351,8.635
2024-05-04 05:57:40,21.684,30.894,50.402,6.902
2024-05-04 05:59:41,25.981,46.007,64.989,7.857
2024-05-04 06:00:40,22.310,31.428,45.430,5.787
2024-05-04 06:01:40,23.692,32.386,43.621,4.187
2024-05-04 06:02:41,21.672,28.278,40.507,4.935
2024-05-04 06:03:42,30.783,53.771,70.703,10.373
2024-05-04 06:04:40,21.797,28.851,41.091,4.835
2024-05-04 06:05:40,22.620,33.015,53.058,6.812
2024-05-04 06:06:40,21.160,30.992,44.704,4.485
2024-05-04 06:07:40,21.756,32.525,44.923,6.326
2024-05-04 06:09:41,35.869,42.879,50.656,3.425
2024-05-04 06:10:42,20.271,33.519,53.577,7.886
2024-05-04 06:11:41,23.612,37.061,112.323,15.812
2024-05-04 06:12:42,21.859,30.827,57.187,8.130
2024-05-04 06:13:42,34.683,43.001,47.616,5.893
2024-05-04 06:14:42,24.125,35.759,45.461,5.841
2024-05-04 06:15:40,23.010,32.068,47.525,7.439
2024-05-04 06:16:40,21.985,33.576,55.509,7.948
2024-05-04 06:17:41,22.095,29.550,51.035,6.498
2024-05-04 06:19:40,20.693,27.187,40.794,4.424
2024-05-04 06:20:40,20.563,31.926,42.660,6.156
2024-05-04 06:21:40,22.258,34.910,52.583,8.826
2024-05-04 06:22:41,21.700,33.392,53.738,6.145
2024-05-04 06:23:41,30.758,44.188,51.607,4.655
2024-05-04 06:24:40,21.774,31.998,54.378,7.274
2024-05-04 06:25:40,25.829,38.568,57.963,6.769
2024-05-04 06:26:40,21.931,37.366,52.139,6.388
2024-05-04 06:27:41,20.783,29.370,43.878,5.314
2024-05-04 06:29:40,21.648,29.022,39.104,4.550
2024-05-04 06:30:40,21.865,32.700,43.494,5.777
2024-05-04 06:31:40,25.274,32.640,45.370,4.997
2024-05-04 06:32:41,22.091,32.538,54.901,7.155
2024-05-04 06:33:41,33.020,48.976,55.030,5.583
2024-05-04 06:34:40,21.055,30.346,52.880,7.894
2024-05-04 06:35:40,22.155,31.024,46.015,6.390
2024-05-04 06:36:40,22.884,30.581,45.992,5.124
2024-05-04 06:37:41,23.276,36.289,53.455,6.470
2024-05-04 06:39:41,29.290,46.674,56.910,6.081
2024-05-04 06:43:41,21.978,30.520,48.199,6.918
2024-05-04 06:44:52,23.009,204.476,5779.830,985.608
2024-05-04 06:45:40,22.760,31.733,58.678,7.428
2024-05-04 06:46:40,20.814,31.891,53.817,6.510
2024-05-04 06:47:40,32.137,40.812,53.255,5.701
2024-05-04 06:49:41,24.069,51.873,61.326,6.755
2024-05-04 06:50:40,22.685,41.396,95.011,15.877
2024-05-04 06:51:40,20.911,30.638,46.205,6.203
2024-05-04 06:52:41,22.836,30.597,39.928,5.008
2024-05-04 06:53:42,44.891,50.808,59.665,4.248
2024-05-04 06:54:40,20.719,30.897,54.291,8.069
2024-05-04 06:55:40,23.026,33.135,48.638,7.155
2024-05-04 06:56:40,23.332,34.567,47.865,6.567
2024-05-04 06:57:41,22.114,30.214,41.313,4.983
2024-05-04 06:59:42,44.138,53.683,70.622,8.721
2024-05-04 07:05:41,21.261,28.335,42.667,4.342
2024-05-04 07:06:40,21.826,37.441,49.203,6.211
2024-05-04 07:07:41,22.101,37.125,48.735,5.601
2024-05-04 07:09:41,30.672,47.460,57.645,5.960
2024-05-04 07:10:40,22.600,36.163,54.779,8.345
2024-05-04 07:11:40,23.135,33.574,45.877,6.552
2024-05-04 07:12:41,22.836,28.875,42.912,4.850
2024-05-04 07:13:41,35.754,44.966,54.938,4.096
2024-05-04 07:14:40,21.974,32.600,51.214,7.619
2024-05-04 07:15:40,21.999,35.804,52.054,8.112
2024-05-04 07:16:40,21.672,34.038,53.682,8.234
2024-05-04 07:17:41,22.949,37.168,52.854,8.896
2024-05-04 07:19:42,34.694,54.460,83.702,13.136
2024-05-04 07:23:42,21.091,38.471,186.966,34.054
2024-05-04 07:24:40,22.381,31.682,63.746,7.744
2024-05-04 07:25:40,21.958,32.475,57.930,7.010
2024-05-04 07:26:40,25.845,33.192,42.366,3.887
2024-05-04 07:27:40,22.523,29.475,41.467,4.955
2024-05-04 07:29:42,36.440,39.530,42.621,3.090
2024-05-04 07:34:44,22.863,132.200,1480.030,348.081
2024-05-04 07:35:40,21.329,27.307,42.989,4.706
2024-05-04 07:36:40,22.842,33.280,51.947,6.643
2024-05-04 07:37:42,23.211,33.279,57.195,7.535
2024-05-04 07:39:41,21.834,43.745,64.874,7.608
2024-05-04 07:40:40,21.726,35.050,55.144,9.288
2024-05-04 07:41:40,22.139,28.602,42.881,4.372
2024-05-04 07:42:42,23.096,31.271,43.489,4.937
2024-05-04 07:43:42,31.872,47.343,58.618,5.669
2024-05-04 07:44:40,23.117,31.303,45.020,4.615
2024-05-04 07:45:40,21.571,33.240,44.766,6.199
2024-05-04 07:46:40,21.677,29.158,44.570,5.509
2024-05-04 07:47:42,23.786,33.348,58.313,8.091
2024-05-04 07:49:42,49.658,49.658,49.658,0.000
2024-05-04 09:51:41,26.712,33.920,44.023,4.904
2024-05-04 09:52:41,21.231,32.554,45.440,6.514
2024-05-04 09:53:41,29.792,39.028,67.803,8.579
2024-05-04 09:54:40,20.604,36.224,62.762,9.617
2024-05-04 09:55:40,20.774,35.454,64.708,8.490
2024-05-04 09:56:40,22.208,31.804,45.651,5.403
2024-05-04 09:57:41,21.249,31.884,41.381,5.431
2024-05-04 09:59:41,33.919,47.357,56.371,6.593
2024-05-04 10:04:41,23.375,31.963,45.124,5.471
2024-05-04 10:05:40,24.943,44.823,77.227,12.112
2024-05-04 10:06:40,21.328,37.619,73.308,12.438
2024-05-04 10:07:41,21.478,29.468,39.326,4.640
2024-05-04 10:09:41,26.068,44.294,54.386,5.297
2024-05-04 10:10:40,23.514,34.433,57.751,7.389
2024-05-04 10:11:40,25.692,39.262,57.301,8.084
2024-05-04 10:12:42,21.973,31.813,47.111,7.239
2024-05-04 10:13:40,21.408,31.798,44.983,6.771
2024-05-04 10:14:41,37.834,47.733,60.700,6.423
2024-05-04 10:15:40,23.494,33.206,45.638,5.160
2024-05-04 10:16:40,22.346,32.447,50.300,6.019
2024-05-04 10:17:42,23.499,36.433,54.100,8.644
2024-05-04 10:19:41,38.204,51.376,66.856,7.552
2024-05-04 10:20:40,23.500,34.342,59.029,7.987
2024-05-04 10:21:40,22.396,30.833,41.653,5.535
2024-05-04 10:22:41,22.078,31.196,50.304,7.571
2024-05-04 10:23:42,28.480,44.005,52.794,6.017
2024-05-04 10:29:41,36.733,47.910,71.230,7.871
2024-05-04 10:30:40,21.860,31.975,48.172,6.607
2024-05-04 10:31:41,23.372,31.729,41.888,4.619
2024-05-04 10:32:42,24.522,34.571,47.062,4.903
2024-05-04 10:33:41,37.141,45.297,52.839,4.332
2024-05-04 10:34:41,29.062,41.486,77.444,11.577
2024-05-04 10:35:41,21.631,35.703,62.857,9.786
2024-05-04 10:36:41,21.875,35.541,53.643,7.260
2024-05-04 10:37:42,24.417,38.578,83.394,15.910
2024-05-04 10:39:42,41.179,51.016,69.835,8.347
2024-05-04 10:40:42,23.345,59.344,754.294,129.302
2024-05-04 10:41:42,22.840,32.958,44.154,6.255
2024-05-04 10:42:42,23.011,34.333,49.150,6.149
2024-05-04 10:43:42,37.480,44.641,55.938,4.865
2024-05-04 10:44:42,22.856,31.589,64.370,9.182
2024-05-04 10:45:42,22.138,32.380,61.373,7.395
2024-05-04 10:46:42,21.932,40.450,89.030,10.879
2024-05-04 10:47:42,22.584,35.390,50.641,8.498
2024-05-04 10:49:42,31.352,45.078,52.867,4.665
2024-05-04 10:50:41,23.072,35.179,90.804,13.625
2024-05-04 10:51:41,21.547,35.994,90.190,12.292
2024-05-04 10:52:42,23.709,31.835,50.023,6.245
2024-05-04 10:53:42,27.214,47.919,62.099,8.167
2024-05-04 10:54:41,20.077,30.148,66.124,8.437
2024-05-04 10:55:41,21.613,35.228,55.487,8.779
2024-05-04 10:56:40,22.471,30.189,42.043,4.316
2024-05-04 10:57:41,21.878,30.042,43.252,4.904
2024-05-04 10:59:40,21.141,33.438,78.073,9.713
2024-05-04 11:00:40,24.790,35.699,63.630,8.578
2024-05-04 11:01:40,22.156,30.452,46.219,6.371
2024-05-04 11:02:41,21.905,29.841,38.995,4.787
2024-05-04 11:03:41,37.343,49.698,61.311,7.012
2024-05-04 11:04:40,21.412,36.086,56.206,9.595
2024-05-04 11:05:40,21.760,30.896,46.023,5.406
2024-05-04 11:06:40,22.364,32.339,52.529,6.441
2024-05-04 11:07:41,22.880,29.879,49.450,5.822
2024-05-04 11:09:41,20.626,29.672,40.850,4.853
2024-05-04 11:10:41,22.807,36.728,53.322,6.725
2024-05-04 11:11:41,22.213,31.738,48.685,5.786
2024-05-04 11:12:41,21.671,34.852,51.002,8.182
2024-05-04 11:13:41,26.974,47.916,60.383,8.251
2024-05-04 11:14:41,20.780,32.173,52.438,7.189
2024-05-04 11:15:41,22.138,33.189,51.593,7.086
2024-05-04 11:16:41,27.815,36.935,49.619,5.090
2024-05-04 11:17:41,29.674,38.125,50.304,5.055
2024-05-04 11:19:41,22.146,32.532,47.786,5.998
2024-05-04 11:20:41,25.123,36.859,57.083,8.991
2024-05-04 11:21:41,23.255,32.892,40.162,4.738
2024-05-04 11:22:41,25.913,35.980,50.221,7.380
2024-05-04 11:23:42,34.425,38.058,41.691,3.633
2024-05-04 11:29:40,23.379,32.429,61.461,7.638
2024-05-04 11:30:41,22.525,38.731,59.724,8.502
2024-05-04 11:31:40,32.578,38.759,56.059,5.380
2024-05-04 11:32:41,21.773,33.307,52.059,6.975
2024-05-04 11:33:41,30.245,43.555,53.575,4.657
2024-05-04 11:34:40,20.943,32.243,51.071,6.304
2024-05-04 11:35:40,21.510,32.970,44.836,5.506
2024-05-04 11:36:40,20.151,33.009,45.750,5.077
2024-05-04 11:37:41,28.881,39.683,53.157,7.212
2024-05-04 11:39:41,28.403,36.814,60.138,6.759
2024-05-04 11:40:41,24.268,38.173,57.011,7.596
2024-05-04 11:41:40,22.051,29.759,42.316,4.841
2024-05-04 11:42:41,22.103,32.442,46.072,6.040
2024-05-04 11:43:41,30.834,48.217,62.402,7.212
2024-05-04 11:44:40,27.831,37.142,52.478,6.198
2024-05-04 11:45:40,23.137,34.853,48.314,6.375
2024-05-04 11:46:40,22.585,32.951,51.472,5.534
2024-05-04 11:47:41,22.525,31.563,43.961,4.910
2024-05-04 11:49:42,42.037,49.246,55.382,3.416
2024-05-04 12:22:42,22.533,29.832,44.674,5.235
2024-05-04 12:23:42,31.329,44.389,107.989,11.515
2024-05-04 12:24:42,21.044,33.357,62.267,8.077
2024-05-04 12:25:41,22.226,33.815,84.330,11.938
2024-05-04 12:26:41,22.833,34.689,86.991,11.446
2024-05-04 12:27:42,21.927,30.883,45.741,4.930
2024-05-04 12:29:42,37.099,51.075,150.094,17.754
2024-05-04 12:30:41,22.516,35.650,53.533,8.906
2024-05-04 12:31:40,22.285,31.631,41.926,4.790
2024-05-04 12:32:41,21.506,30.104,45.135,5.493
2024-05-04 12:33:41,30.774,41.948,51.042,4.940
2024-05-04 12:37:41,22.362,29.356,56.914,7.112
2024-05-04 12:39:40,23.148,33.836,46.049,4.298
2024-05-04 12:40:40,22.723,33.668,52.310,7.923
2024-05-04 12:41:40,21.005,30.286,47.912,5.877
2024-05-04 12:42:41,22.434,33.362,50.566,7.751
2024-05-04 12:43:41,26.625,45.426,55.405,5.545
2024-05-04 12:44:40,20.548,31.112,54.220,7.558
2024-05-04 12:45:40,22.284,33.915,48.197,6.283
2024-05-04 12:46:40,22.641,31.979,47.195,5.562
2024-05-04 12:47:41,21.932,30.896,52.734,6.946
2024-05-04 12:49:40,20.822,28.465,41.102,5.136
2024-05-04 12:50:40,22.697,33.722,55.171,7.328
2024-05-04 12:51:40,21.551,32.953,48.718,7.319
2024-05-04 12:52:41,23.230,32.267,46.375,5.773
2024-05-04 12:53:41,31.605,44.223,58.627,6.457
2024-05-04 12:54:40,21.435,33.165,51.441,7.450
2024-05-04 12:55:40,21.513,32.964,51.842,6.402
2024-05-04 12:56:40,20.990,29.389,60.116,7.001
2024-05-04 12:57:41,20.849,28.953,40.517,5.647
2024-05-04 12:59:40,21.051,29.969,46.091,5.442
2024-05-04 13:00:40,22.126,33.877,56.069,8.384
2024-05-04 13:01:40,21.688,29.633,41.952,4.283
2024-05-04 13:02:41,22.228,36.839,65.660,9.585
2024-05-04 13:03:42,33.460,41.191,46.888,3.474
2024-05-04 13:35:40,31.078,47.825,207.264,26.656
2024-05-04 13:36:40,22.965,35.112,70.064,9.614
2024-05-04 13:37:41,23.027,32.070,45.762,6.248
2024-05-04 13:39:41,32.315,43.576,52.163,4.406
2024-05-04 13:40:41,21.905,31.733,48.795,6.934
2024-05-04 13:41:41,26.509,35.298,53.762,6.852
2024-05-04 13:42:42,34.029,39.291,47.784,3.682
2024-05-04 13:43:42,36.697,47.778,58.105,6.695
2024-05-04 13:44:42,26.792,35.203,55.361,7.164
2024-05-04 13:45:42,22.902,80.735,888.544,159.609
2024-05-04 13:46:40,21.869,30.341,39.319,4.606
2024-05-04 13:47:42,24.317,32.494,47.766,5.604
2024-05-04 13:49:42,25.555,34.754,39.869,6.518
2024-05-04 13:54:07,26.214,510.236,13235.270,2448.944
2024-05-04 13:54:41,21.867,36.039,66.891,9.791
2024-05-04 13:55:41,22.671,34.485,58.485,8.218
2024-05-04 13:56:41,20.743,30.692,52.756,6.417
2024-05-04 13:57:42,24.082,37.130,56.248,9.169
2024-05-04 13:59:42,34.829,54.168,70.570,7.572
2024-05-04 14:00:41,23.587,55.527,259.334,43.653
2024-05-04 14:01:41,20.670,32.639,92.682,11.857
2024-05-04 14:02:42,22.487,38.335,102.448,16.521
2024-05-04 14:03:42,34.604,46.036,61.666,8.308
2024-05-04 14:04:40,21.483,34.836,71.837,9.975
2024-05-04 14:05:40,23.231,32.160,44.619,5.774
2024-05-04 14:06:40,23.760,33.208,46.738,5.697
2024-05-04 14:07:41,22.824,37.617,53.781,10.971
2024-05-04 14:09:40,21.810,38.285,78.065,10.032
2024-05-04 14:10:40,22.088,34.310,54.001,8.144
2024-05-04 14:11:40,21.568,31.452,43.599,4.903
2024-05-04 14:12:41,22.659,32.853,55.319,7.141
2024-05-04 14:13:41,26.327,46.088,55.590,6.873
2024-05-04 14:17:41,21.326,30.633,51.466,7.159
2024-05-04 14:19:40,23.722,37.725,158.300,20.151
2024-05-04 14:20:40,22.559,34.480,57.488,8.697
2024-05-04 14:21:40,21.297,31.498,47.687,5.957
2024-05-04 14:22:41,22.213,29.194,38.626,4.352
2024-05-04 14:23:41,27.714,42.499,58.914,6.108
2024-05-04 14:24:40,21.428,28.278,46.710,4.726
2024-05-04 14:25:40,21.185,32.933,55.928,7.474
2024-05-04 14:26:40,21.248,29.679,56.420,6.492
2024-05-04 14:27:41,21.132,29.271,46.748,5.867
2024-05-04 14:29:40,20.858,29.456,43.922,5.547
2024-05-04 14:30:40,23.565,38.331,62.091,9.344
2024-05-04 14:31:41,26.900,39.553,58.823,8.500
2024-05-04 14:32:41,21.629,33.998,75.724,11.998
2024-05-04 14:33:41,29.683,40.079,51.851,4.222
2024-05-04 14:34:41,21.067,30.931,48.116,6.154
2024-05-04 14:35:41,22.796,37.044,66.205,9.623
2024-05-04 14:36:41,23.057,35.556,56.021,7.120
2024-05-04 14:37:41,21.639,37.693,66.831,10.318
2024-05-04 14:39:41,23.211,34.839,64.226,9.575
2024-05-04 14:40:40,27.564,41.176,69.990,9.385
2024-05-04 14:41:40,20.950,36.416,65.463,8.440
2024-05-04 14:42:41,27.543,39.425,66.003,7.185
2024-05-04 14:43:41,35.652,52.681,99.649,14.168
2024-05-04 14:44:40,25.837,37.031,64.884,8.595
2024-05-04 14:45:40,22.591,34.015,51.322,7.528
2024-05-04 14:46:40,23.079,31.051,43.874,5.871
2024-05-04 14:47:41,22.799,29.135,42.522,4.372
2024-05-04 14:49:40,21.868,34.517,46.140,5.820
2024-05-04 14:50:40,22.854,31.811,49.966,7.488
2024-05-04 14:51:40,23.922,36.371,54.342,7.118
2024-05-04 14:52:41,21.431,34.113,55.367,7.945
2024-05-04 14:53:42,21.821,44.077,57.181,8.748
2024-05-04 14:59:42,22.631,35.189,52.899,7.412
2024-05-04 15:00:40,22.583,37.243,55.519,7.784
2024-05-04 15:01:40,32.034,38.093,52.698,4.384
2024-05-04 15:02:42,21.787,42.392,82.574,16.705
2024-05-04 15:03:42,34.497,43.806,62.567,6.875
2024-05-04 15:04:40,22.148,33.778,58.497,7.324
2024-05-04 15:05:40,22.721,34.755,49.910,8.237
2024-05-04 15:06:41,22.061,36.603,55.702,8.957
2024-05-04 15:07:41,30.307,39.537,54.280,5.378
2024-05-04 15:09:40,20.480,30.769,45.799,5.034
2024-05-04 15:10:40,21.257,33.604,51.319,8.031
2024-05-04 15:11:40,22.189,36.008,57.210,8.714
2024-05-04 15:12:41,21.633,28.735,65.566,7.685
2024-05-04 15:13:42,34.896,47.401,60.525,6.285
2024-05-04 15:14:42,21.703,30.420,66.816,7.953
2024-05-04 15:15:42,23.098,32.330,52.457,7.796
2024-05-04 15:16:41,22.510,37.178,53.208,8.246
2024-05-04 15:17:42,24.968,35.350,52.112,5.645
2024-05-04 15:19:42,28.141,57.287,105.733,17.728
2024-05-04 15:20:41,21.960,35.851,91.622,12.762
2024-05-04 15:21:41,23.825,36.174,115.216,14.949
2024-05-04 15:22:42,34.086,47.502,76.392,10.052
2024-05-04 15:23:42,39.071,47.934,59.823,6.675
2024-05-04 15:27:42,23.100,32.979,51.049,6.307
2024-05-04 15:29:41,21.736,29.628,39.482,4.698
2024-05-04 15:30:41,22.917,35.549,66.865,10.148
2024-05-04 15:31:41,22.679,29.433,49.013,4.678
2024-05-04 15:32:41,27.624,48.258,69.779,13.687
2024-05-04 15:33:41,34.572,44.451,61.555,4.936
2024-05-04 15:34:41,22.138,32.287,46.493,6.247
2024-05-04 15:35:40,22.034,32.501,49.648,7.721
2024-05-04 15:36:40,23.921,39.448,64.987,12.160
2024-05-04 15:37:41,23.709,35.496,49.369,7.102
2024-05-04 15:39:40,22.871,41.431,96.466,17.051
2024-05-04 15:40:40,22.601,35.113,64.519,8.584
2024-05-04 15:41:41,27.322,38.555,53.745,5.861
2024-05-04 15:42:41,22.392,31.225,48.947,7.397
2024-05-04 15:43:41,33.966,50.337,98.919,10.575
2024-05-04 15:44:41,27.158,41.510,57.038,8.933
2024-05-04 15:45:41,23.275,47.247,93.692,17.996
2024-05-04 15:46:41,26.222,35.162,52.701,5.690
2024-05-04 15:47:41,22.307,30.115,49.703,6.321
2024-05-04 15:49:41,25.785,36.254,56.019,6.486
2024-05-04 15:50:40,25.107,38.287,57.095,8.782
2024-05-04 15:51:40,21.710,32.075,53.292,6.430
2024-05-04 15:52:41,24.046,32.842,46.843,6.435
2024-05-04 15:53:41,44.145,48.114,57.418,4.426
2024-05-04 16:03:41,22.315,31.590,51.216,6.508
2024-05-04 16:04:40,22.560,30.868,53.888,5.357
2024-05-04 16:05:40,22.839,35.712,105.736,13.672
2024-05-04 16:06:40,24.511,33.423,45.383,5.628
2024-05-04 16:07:41,24.413,41.147,52.443,6.798
2024-05-04 16:09:40,24.161,33.027,52.224,6.510
2024-05-04 16:10:40,23.180,38.323,74.825,9.570
2024-05-04 16:11:40,21.522,32.606,56.422,7.982
2024-05-04 16:12:41,28.852,37.327,49.413,6.053
2024-05-04 16:13:42,41.006,58.140,70.290,9.311
2024-05-04 16:17:43,22.012,69.104,1220.406,206.901
2024-05-04 16:19:40,21.125,32.774,51.959,7.207
2024-05-04 16:20:40,21.018,28.823,46.422,6.166
2024-05-04 16:21:40,25.727,33.774,51.242,5.793
2024-05-04 16:22:41,25.866,40.933,69.960,10.250
2024-05-04 16:23:42,39.807,45.073,53.036,4.561
2024-05-04 16:24:42,22.886,31.625,48.017,6.178
2024-05-04 16:25:40,22.492,35.488,57.206,9.556
2024-05-04 16:26:40,22.489,30.220,48.779,5.926
2024-05-04 16:27:41,22.159,30.368,48.467,6.050
2024-05-04 16:29:40,22.122,34.165,64.386,8.214
2024-05-04 16:30:41,21.382,31.344,48.483,7.357
2024-05-04 16:31:40,21.657,30.790,42.370,5.051
2024-05-04 16:32:41,21.174,29.644,46.469,6.040
2024-05-04 16:33:42,31.073,44.201,55.773,8.712
2024-05-04 16:37:47,21.979,145.566,3046.356,580.200
2024-05-04 16:39:40,21.055,35.426,51.992,7.202
2024-05-04 16:40:40,22.670,32.817,64.986,8.676
2024-05-04 16:41:40,21.894,36.233,51.837,6.968
2024-05-04 16:42:42,21.092,32.292,46.605,7.702
2024-05-04 16:43:42,41.368,48.009,52.178,4.746
2024-05-04 16:49:42,25.751,41.932,53.202,5.128
2024-05-04 18:54:40,21.076,31.343,53.328,6.814
2024-05-04 18:55:40,21.730,45.233,537.202,79.213
